Id,SalePrice
1597,306231.4775
1598,347616.75
1599,349566.38
1600,344253.8125
1601,267065.1
1602,312857.9525
1603,281927.0525
1604,352469.385
1605,384795.8
1606,313331.4475
1607,251792.405
1608,357824.27
1609,327314.3225
1610,325301.575
1611,290323.03
1612,314985.415
1613,298155.725
1614,323395.3775
1615,282992.735
1616,259696.695
1617,300581.7425
1618,280086.1425
1619,312843.29
1620,302292.425
1621,324426.3025
1622,317572.005
1623,377740.99
1624,401249.915
1625,277650.8225
1626,294996.1775
1627,353774.7875
1628,383965.9275
1629,335643.0825
1630,385835.44
1631,339771.995
1632,365820.5
1633,379847.66
1634,381744.3275
1635,368332.2275
1636,308405.165
1637,340882.7725
1638,332831.755
1639,300297.2175
1640,341730.37
1641,302543.8125
1642,418289.34
1643,369482.8775
1644,396781.635
1645,306513.1575
1646,306780.235
1647,299232.885
1648,276003.0875
1649,293060.6825
1650,279357.735
1651,278827.345
1652,288496.2175
1653,290075.61
1654,325012.44
1655,301628.6725
1656,325362.99
1657,322813.3975
1658,359201.205
1659,282763.1675
1660,338158.75
1661,372076.76
1662,428403.625
1663,376787.805
1664,352556.57
1665,377337.1325
1666,373362.9125
1667,421039.435
1668,372499.0875
1669,381704.0675
1670,372608.065
1671,369006.8475
1672,391463.8525
1673,377510.8575
1674,338271.11
1675,357338.37
1676,361201.3425
1677,357597.285
1678,376109.765
1679,390368.6
1680,353809.8775
1681,367577.8
1682,375722.0775
1683,336892.24
1684,373915.005
1685,386186.1
1686,353743.665
1687,388736.98
1688,375247.555
1689,385483.2825
1690,398086.895
1691,402204.62
1692,403954.505
1693,380561.92
1694,358250.505
1695,335139.0875
1696,383029.9825
1697,336245.1775
1698,391752.23
1699,390329.3125
1700,393338.35
1701,391568.36
1702,333076.8375
1703,336951.8825
1704,351468.3125
1705,363460.05
1706,329508.2825
1707,333148.355
1708,334140.6575
1709,342643.5925
1710,350544.04
1711,387998.32
1712,347098.55
1713,377297.2075
1714,360003.5575
1715,376745.45
1716,320082.5125
1717,352241.845
1718,257974.2425
1719,377144.7825
1720,349855.01
1721,315228.7825
1722,254818.405
1723,314364.5025
1724,325764.7825
1725,379226.095
1726,388967.76
1727,322482.2075
1728,380103.17
1729,306317.175
1730,294940.25
1731,283116.8625
1732,285721.635
1733,281903.51
1734,287518.65
1735,328923.3
1736,274889.185
1737,345542.235
1738,385657.2925
1739,381448.7575
1740,338756.145
1741,348919.41
1742,349278.755
1743,354326.59
1744,366965.475
1745,343524.8925
1746,345228.935
1747,348522.8675
1748,339231.76
1749,298370.495
1750,271470.8525
1751,368652.6725
1752,300133.325
1753,276146.3075
1754,327510.0275
1755,307984.7325
1756,290017.27
1757,285894.4025
1758,296767.9975
1759,293318.8825
1760,323295.205
1761,297343.335
1762,331095.3975
1763,328134.7375
1764,295105.6075
1765,307921.1425
1766,315317.78
1767,313574.24
1768,302338.0425
1769,292366.9325
1770,328164.21
1771,290252.405
1772,309211.8425
1773,299281.4025
1774,282079.28
1775,279832.5175
1776,288148.7925
1777,291623.8025
1778,333191.965
1779,273747.285
1780,332505.2275
1781,292161.315
1782,271982.8975
1783,311122.4625
1784,324815.8225
1785,310289.3375
1786,289087.525
1787,338473.6475
1788,257427.65
1789,275424.225
1790,267953.3175
1791,289748.1075
1792,285152.0975
1793,316398.6125
1794,329507.9975
1795,278563.2
1796,301812.5575
1797,312490.67
1798,277683.12
1799,279484.4275
1800,300411.2425
1801,286286.555
1802,281139.44
1803,295016.4025
1804,300136.63
1805,298344.51
1806,311499.35
1807,294174.7625
1808,297522.73
1809,273090.1575
1810,327039.9175
1811,267769.3025
1812,248787.9175
1813,297852.1975
1814,259368.6125
1815,228447.015
1816,288872.7125
1817,317570.11
1818,330684.08
1819,355565.055
1820,244361.155
1821,289922.4425
1822,322005.0175
1823,225158.5875
1824,291923.75
1825,309750.9075
1826,301935.5525
1827,264247.18
1828,316908.285
1829,276686.14
1830,292049.27
1831,288355.29
1832,243805.1575
1833,300383.1625
1834,314453.6525
1835,240247.05
1836,283181.905
1837,290520.685
1838,301522.6225
1839,285271.1925
1840,256232.6625
1841,289506.6125
1842,288204.5475
1843,295652.0075
1844,304580.685
1845,312212.46
1846,321696.5575
1847,309609.0625
1848,213222.8225
1849,251264.3725
1850,280428.66
1851,338189.925
1852,303794.3525
1853,326693.555
1854,348887.28
1855,341656.1025
1856,398615.7275
1857,322134.165
1858,276795.27
1859,243643.9925
1860,303780.8175
1861,243643.9925
1862,358408.7425
1863,346271.0775
1864,346271.0775
1865,346275.525
1866,375794.815
1867,340504.525
1868,366124.265
1869,366736.45
1870,352657.95
1871,364143.02
1872,387481.525
1873,388797.1975
1874,312815.915
1875,310319.01
1876,344403.615
1877,347857.135
1878,354197.05
1879,284262.5175
1880,272305.9825
1881,372794.8925
1882,379381.505
1883,358823.84
1884,362131.9
1885,348180.53
1886,362125.085
1887,356508.6025
1888,354963.325
1889,383957.81
1890,286648.7175
1891,284868.655
1892,276395.265
1893,289158.66
1894,222685.805
1895,296406.52
1896,329996.155
1897,329924.1175
1898,311891.9425
1899,316970.43
1900,344797.81
1901,332874.4325
1902,301806.385
1903,331313.3975
1904,303725.2625
1905,303603.185
1906,334373.2225
1907,311505.4325
1908,299836.2475
1909,348003.19
1910,316996.8725
1911,329030.3225
1912,377477.7675
1913,308218.1425
1914,252832.0425
1915,336903.6375
1916,252648.5075
1917,398626.445
1918,309544.76
1919,320027.305
1920,299418.6625
1921,355524.4825
1922,356399.6
1923,369534.15
1924,353400.5225
1925,379579.85
1926,349937.0875
1927,301733.6725
1928,303225.145
1929,292208.29
1930,311522.7275
1931,318592.265
1932,321350.92
1933,357405.39
1934,348749.9375
1935,336300.2225
1936,348676.985
1937,352700.95
1938,344981.9725
1939,381286.0225
1940,334860.2075
1941,338813.15
1942,337386.295
1943,359280.5775
1944,411041.375
1945,368579.4725
1946,271828.8975
1947,338341.675
1948,289471.6475
1949,366444.1825
1950,306448.1725
1951,355151.445
1952,348487.675
1953,336604.075
1954,320440.1575
1955,302677.68
1956,378797.8775
1957,277119.9475
1958,382888.24
1959,296285.835
1960,285479.2125
1961,284884.835
1962,289343.99
1963,293534.4225
1964,288771.1025
1965,314140.135
1966,285812.6975
1967,357629.215
1968,396848.455
1969,373059.88
1970,435435.75
1971,378654.96
1972,416586.06
1973,380748.38
1974,409093.5225
1975,397933.4675
1976,362718.875
1977,390032.4
1978,393183.7075
1979,362549.0275
1980,353514.8325
1981,365937.74
1982,360260.0525
1983,359639.255
1984,359200.29
1985,357430.8075
1986,356867.4875
1987,354510.8375
1988,375219.635
1989,383706.615
1990,375247.555
1991,356687.7675
1992,370790.885
1993,374903.395
1994,384800.9375
1995,340577.7175
1996,381626.395
1997,432348.085
1998,365376.8075
1999,419825.77
2000,385997.0875
2001,409365.9675
2002,344922.245
2003,379193.685
2004,388572.005
2005,367044.2
2006,354963.245
2007,340483.375
2008,345977.94
2009,388379.96
2010,360001.6875
2011,278224.605
2012,331643.8225
2013,361461.075
2014,369255.02
2015,376621.6325
2016,379000.405
2017,385493.9725
2018,318094.1275
2019,310595.9375
2020,269033.09
2021,291951.375
2022,297809.085
2023,314020.345
2024,402088.5275
2025,410135.6525
2026,354060.1075
2027,369604.515
2028,345534.04
2029,308660.85
2030,370136.7775
2031,361393.2475
2032,394708.3325
2033,367309.3275
2034,353026.7825
2035,345639.0125
2036,355374.285
2037,354576.33
2038,413441.9375
2039,384640.51
2040,380001.6225
2041,374102.3325
2042,360721.64
2043,295057.7
2044,312373.1
2045,319874.3625
2046,262448.48
2047,311571.0225
2048,318008.515
2049,251509.1175
2050,315905.51
2051,257729.0075
2052,280734.3125
2053,317587.3875
2054,306407.11
2055,312830.7925
2056,319470.1275
2057,292563.1025
2058,359540.8725
2059,302273.125
2060,313721.26
2061,303050.5075
2062,288641.305
2063,303214.69
2064,275472.435
2065,291134.7375
2066,279582.9125
2067,280451.965
2068,258648.98
2069,235068.315
2070,293710.2025
2071,298588.1875
2072,315529.955
2073,301900.84
2074,306066.495
2075,283633.87
2076,295206.8975
2077,327357.375
2078,283927.765
2079,311503.445
2080,260101.775
2081,302861.2675
2082,226289.15
2083,311189.22
2084,264305.48
2085,274478.435
2086,274262.05
2087,293345.2
2088,287763.73
2089,256625.585
2090,321708.6225
2091,256250.74
2092,284910.9225
2093,354824.3525
2094,264093.97
2095,309970.66
2096,246250.43
2097,267764.2575
2098,319713.7
2099,250319.5225
2100,227741.4625
2101,273261.885
2102,307854.8625
2103,294235.23
2104,291767.775
2105,301806.9125
2106,298302.0475
2107,310598.325
2108,286025.645
2109,253102
2110,315647.46
2111,303553.985
2112,317645.44
2113,315069.0675
2114,303254.1925
2115,340132.8425
2116,276938.52
2117,315292.0675
2118,325464.4925
2119,266806.1375
2120,312346.1175
2121,252864.3975
2122,320459.2475
2123,243464.1125
2124,319442.98
2125,294854.445
2126,312271.72
2127,318433.8175
2128,323927.06
2129,273236.5975
2130,302977.6825
2131,271137.895
2132,279950.7275
2133,260206.185
2134,324432.14
2135,259666.575
2136,278108.665
2137,284882.165
2138,309323.9325
2139,292171.0375
2140,314911.8875
2141,315179.505
2142,285465.865
2143,310211.7175
2144,287750.6875
2145,312069.525
2146,301925.8275
2147,300193.0075
2148,318148.815
2149,329713.645
2150,317497.9275
2151,309345.2475
2152,288692.9575
2153,330730.7675
2154,254789.3375
2155,317693.165
2156,389770.1475
2157,357589.9825
2158,400992.7625
2159,384423.655
2160,387868.1
2161,343343.005
2162,393091.6075
2163,326089.515
2164,360430.155
2165,318036.255
2166,307813.0125
2167,339431.87
2168,339286.5425
2169,361496.915
2170,384148.77
2171,296784.8925
2172,288648.6525
2173,299370.1175
2174,361591.025
2175,386214.3575
2176,373658.8875
2177,376642.3975
2178,367692.4325
2179,339189.6075
2180,318473.97
2181,336694.1925
2182,345767.9725
2183,354176.7075
2184,292752.315
2185,299586.2925
2186,287150.4175
2187,309216.1275
2188,331070.225
2189,295346.12
2190,206482.735
2191,203071.915
2192,244871.58
2193,292719.485
2194,238205.4325
2195,285614.605
2196,289191.5275
2197,329438.545
2198,288331.9775
2199,331643.895
2200,337466.285
2201,305533.2975
2202,384359.15
2203,322621.67
2204,338369.21
2205,298940.505
2206,299538.635
2207,331334.345
2208,352551.38
2209,322974.3925
2210,324000.1425
2211,272606.8225
2212,285140.7025
2213,258610.6125
2214,374805.595
2215,264719.63
2216,299819.26
2217,260467.785
2218,295069.9975
2219,283218.295
2220,310093.5275
2221,336903.6375
2222,372140.92
2223,351135.025
2224,351339.9375
2225,281592.36
2226,317394.6275
2227,345101.77
2228,351133.0075
2229,397137.6925
2230,323199.5325
2231,354990.475
2232,300403.6175
2233,347163.7325
2234,363845.4725
2235,372728.945
2236,361590.7
2237,357386.835
2238,309907.095
2239,246472.4025
2240,313661.14
2241,297716.34
2242,300847.6475
2243,334072.915
2244,316996.1
2245,329989.54
2246,311724.5925
2247,281645.035
2248,292414.7375
2249,301465.725
2250,281203.415
2251,296479.82
2252,286517.6775
2253,330173.45
2254,335534.08
2255,354683.7775
2256,377691.2425
2257,339850.5675
2258,303214.835
2259,337433.3375
2260,292771.0225
2261,336221.655
2262,361656.5875
2263,415787.085
2264,346225.915
2265,293695.5
2266,373577.93
2267,369010.24
2268,332511.7425
2269,294992.01
2270,367628.5675
2271,318191.3675
2272,336092.03
2273,304760.37
2274,313515.2525
2275,287442.21
2276,316135.925
2277,320776.36
2278,278833.3825
2279,326299.6875
2280,290507.68
2281,341669.595
2282,369452.9475
2283,288907.7275
2284,332492.7325
2285,291174.5575
2286,271699.0325
2287,363394.45
2288,360812
2289,371137.1125
2290,383446.8875
2291,423197.805
2292,379639.9575
2293,361984.37
2294,418886.0425
2295,361744.5075
2296,370121.11
2297,385167
2298,380743.545
2299,405055.86
2300,392425.01
2301,408697.98
2302,352238.055
2303,351285.0575
2304,367471.5425
2305,361392.1125
2306,359514.595
2307,357815.3475
2308,357126.0625
2309,370143.2325
2310,361081.665
2311,359597.045
2312,340235.0875
2313,375873.51
2314,337857.7925
2315,380155.8375
2316,369651.9125
2317,337982.64
2318,370839.68
2319,365941.3775
2320,324232.235
2321,356949.9075
2322,350334.5875
2323,363606.04
2324,406320.89
2325,352177.885
2326,378177.6225
2327,366998.255
2328,399739.2175
2329,354712.65
2330,339217.9175
2331,409970.2875
2332,401236.75
2333,414562.0675
2334,385496.6275
2335,395373.4175
2336,388629.385
2337,317276.45
2338,343198.9975
2339,353204.2825
2340,345401.6875
2341,330590.14
2342,350109.4425
2343,356746.495
2344,366806.3325
2345,357962.6425
2346,349553.2125
2347,324748.7125
2348,394019.835
2349,340930.2225
2350,430538.9575
2351,364666.7975
2352,341632.9925
2353,381099.7125
2354,256486.705
2355,276470.0375
2356,328552.545
2357,320657.635
2358,380677.41
2359,325773.2675
2360,287439.7775
2361,288977.215
2362,371694.4325
2363,288256.7925
2364,329409.18
2365,370868.4925
2366,337783.6175
2367,337783.6175
2368,357732.0475
2369,332038.62
2370,330368.6775
2371,350275.62
2372,320365.155
2373,398550.17
2374,407421.1
2375,378457.1025
2376,356910.8125
2377,360275.4975
2378,283656.275
2379,314876.62
2380,314018.1425
2381,309276.86
2382,330651.3425
2383,315844.53
2384,376972.9225
2385,306646.8225
2386,282283.3075
2387,311267.5825
2388,236488.445
2389,312978.4725
2390,308327.4675
2391,300895.145
2392,261558.865
2393,303391.67
2394,281233.7175
2395,333197.31
2396,294506.2075
2397,322853.5325
2398,309342.2175
2399,270342.5475
2400,267121.62
2401,283951.92
2402,295722.5425
2403,255543.895
2404,310019.975
2405,304269.2825
2406,301511.6125
2407,304697.89
2408,309809.3575
2409,280651.205
2410,289477.32
2411,285858.755
2412,302726.45
2413,288237.4475
2414,317998.2575
2415,261370.1875
2416,279497.6025
2417,298138.4075
2418,302549.1675
2419,331451.1425
2420,298334.155
2421,320054.865
2422,272855.8775
2423,271183.3025
2424,305611.065
2425,325454.6975
2426,319045.1675
2427,282208.465
2428,323613.46
2429,274244.77
2430,279145.1775
2431,301638.635
2432,322832.2325
2433,308605.225
2434,295887.695
2435,298698.3
2436,262964.27
2437,284397.1575
2438,306633.8875
2439,278054.6775
2440,293699.6225
2441,296734.6175
2442,270393.5275
2443,278597.07
2444,339899.25
2445,291008.6425
2446,307534.53
2447,331158.9625
2448,324791.7575
2449,306285.8425
2450,299976.175
2451,335653.755
2452,317430.85
2453,246684.4575
2454,284269.1
2455,327468.685
2456,287878.9075
2457,306911.0675
2458,334400.9225
2459,290761.28
2460,321874.9325
2461,309697.5825
2462,315263.265
2463,320315.2675
2464,305618.3375
2465,322057.66
2466,299327.8325
2467,331636.19
2468,277050.77
2469,277090.1825
2470,310228.74
2471,355515.43
2472,316682.1275
2473,307276.585
2474,322718.3825
2475,323639.88
2476,295059.65
2477,282858.8025
2478,298866.265
2479,270424.44
2480,311615.0925
2481,282744.61
2482,286355.4375
2483,278533.795
2484,273905.4525
2485,306432.575
2486,297157.0025
2487,320806.87
2488,353542.8
2489,316912.665
2490,285188.455
2491,252693.8325
2492,343536.1075
2493,317253.525
2494,287391.78
2495,259806.03
2496,328160.56
2497,335569.465
2498,279085.965
2499,250371.7925
2500,307812.6975
2501,287644.7325
2502,332817.915
2503,298041.0175
2504,340579.69
2505,394532.69
2506,349703.03
2507,362434.0775
2508,350805.9025
2509,347196.1275
2510,354179.1225
2511,322434.74
2512,370933.1875
2513,390699.8725
2514,352649.285
2515,296514.855
2516,358022.19
2517,310315.4825
2518,315218.21
2519,401134.3075
2520,371118.71
2521,359118.0125
2522,382130.2025
2523,281168.92
2524,294670.2975
2525,284006.375
2526,287426.615
2527,294734
2528,287147.1
2529,315211.195
2530,298909.9775
2531,369925.3525
2532,390889.205
2533,359574.575
2534,364267.335
2535,383164.2575
2536,383139.445
2537,364236.2375
2538,361720.9525
2539,362237.35
2540,336925.9175
2541,371349.0625
2542,370225.0925
2543,301018.3125
2544,269435.965
2545,319552.185
2546,270701.855
2547,292564.64
2548,285701.43
2549,333939.5175
2550,291325.9925
2551,311734.985
2552,312480.9925
2553,216505.0225
2554,221461.355
2555,318431.7175
2556,285898.0275
2557,278474.2525
2558,284577.835
2559,293315.93
2560,325648.415
2561,335223.5275
2562,301800.2125
2563,312050.165
2564,334247.965
2565,298453.1125
2566,340907.9675
2567,314346.715
2568,305452.3425
2569,329676.5625
2570,325295.365
2571,303710.0725
2572,287503.1725
2573,304444.5625
2574,353602.15
2575,326111.4625
2576,274616.23
2577,299587.775
2578,255742.61
2579,248526.5825
2580,240379.85
2581,282887.2375
2582,327961.6025
2583,352761.35
2584,330600.3975
2585,353753.6575
2586,370184.94
2587,321034.19
2588,290779.56
2589,308719.885
2590,348461.8875
2591,316086.995
2592,331233.6375
2593,382155.09
2594,315703.4575
2595,352321.815
2596,363875.74
2597,325888.4975
2598,384036.0075
2599,352628.0125
2600,269911.155
2601,302447.04
2602,301096.965
2603,322050.3875
2604,269794.49
2605,305026.9
2606,331416.6775
2607,326670.6925
2608,333145.995
2609,364578.34
2610,262385.95
2611,269700.1975
2612,312665.1175
2613,296308.5775
2614,286435.605
2615,294691.3725
2616,313705.965
2617,300513.725
2618,348411.2725
2619,289209.22
2620,354096.54
2621,339527.445
2622,338705.68
2623,360974.035
2624,387217.31
2625,377885.365
2626,313741.8475
2627,278800.7175
2628,407036.5775
2629,406083.865
2630,398308.445
2631,402235.79
2632,429504.9375
2633,363067.72
2634,370012.45
2635,308379.865
2636,310263.4375
2637,335281.1225
2638,380708.805
2639,329772.38
2640,277410.4075
2641,280428.0925
2642,362460.0775
2643,281172.9325
2644,330008.005
2645,300874.0375
2646,288353.86
2647,293246.7975
2648,309353.98
2649,303868.3925
2650,284309.5775
2651,332099.3125
2652,406904.915
2653,339319.2675
2654,359180.195
2655,378637.625
2656,428651.465
2657,385269.1975
2658,436375.185
2659,400058.8275
2660,418252.0275
2661,353540.1375
2662,371680.4425
2663,383513.3525
2664,372067.095
2665,373887.8725
2666,349632.035
2667,372752.2525
2668,363174.1675
2669,337970.1
2670,388068.975
2671,374350.1375
2672,355426.3775
2673,355400.4625
2674,354146.29
2675,344232.815
2676,386186.1
2677,351340.3825
2678,361267.335
2679,394444.73
2680,387553.5025
2681,422580.11
2682,397639.0525
2683,430823.3025
2684,396578.07
2685,407941.715
2686,380522.1075
2687,359294.19
2688,330227.6425
2689,349553.2125
2690,422343.3875
2691,356010.73
2692,288091.4675
2693,340076.6
2694,259605.55
2695,358770.1125
2696,354790.2575
2697,327009.6
2698,390769.07
2699,347418.025
2700,345848.84
2701,347964.49
2702,282818.4725
2703,274814.2625
2704,295898.48
2705,276426.84
2706,270551.7275
2707,290727.98
2708,282183.005
2709,241980.0425
2710,297669.5225
2711,379931.4175
2712,404866.305
2713,334533.1375
2714,358197.185
2715,350074.37
2716,355937.4425
2717,393936.3925
2718,336691.9425
2719,290138.2375
2720,289441.5525
2721,285180.0575
2722,320887.635
2723,313821.6275
2724,296894.3175
2725,289583.045
2726,293277.715
2727,348928.675
2728,317699.44
2729,333423.2825
2730,291620.8125
2731,307245.18
2732,289121.66
2733,299701.355
2734,302306.0325
2735,289810.2075
2736,321180.0375
2737,279096.895
2738,251854.1025
2739,302035.175
2740,269535.8925
2741,310278.575
2742,311833.975
2743,330106.955
2744,327144.0925
2745,314883.485
2746,299926.8075
2747,304109.1
2748,286689.105
2749,317026.8775
2750,294982.8175
2751,306732.845
2752,316403.895
2753,293954.94
2754,328727.0925
2755,304085.9875
2756,282275.33
2757,270797.145
2758,320715.125
2759,329112.125
2760,312342.375
2761,292843.915
2762,292148.985
2763,294207.7025
2764,284867.19
2765,328628.615
2766,325187.7225
2767,235319.55
2768,226352.44
2769,297536.97
2770,277151.8725
2771,281972.1825
2772,247793.9425
2773,349198.3425
2774,289756.2025
2775,328672.5325
2776,324544.075
2777,305971.1075
2778,311003.9
2779,330246.305
2780,273844.0975
2781,256077.59
2782,277275.5225
2783,301858.165
2784,279461.285
2785,324695.3275
2786,272901.04
2787,296250.17
2788,280752.3875
2789,301173.12
2790,259698.8625
2791,263831.86
2792,241260.68
2793,300245.21
2794,346163.86
2795,301681.4125
2796,257792.885
2797,297322.0325
2798,304643.9475
2799,313271.405
2800,239577.545
2801,269802.3825
2802,299563.1925
2803,258411.49
2804,267303.255
2805,256374.525
2806,267179.675
2807,306517.8925
2808,293545.69
2809,287663.5125
2810,299359.875
2811,293402.0025
2812,300849.305
2813,271336.7775
2814,275556.6525
2815,280958.0075
2816,302131.6925
2817,318387.655
2818,301385.52
2819,380552.1825
2820,311888.8475
2821,331428.42
2822,335590.2525
2823,343116.71
2824,311009.96
2825,284617.74
2826,288744.6
2827,302975.035
2828,387905.4625
2829,342655.9325
2830,363283.5275
2831,367408.0475
2832,366242.1675
2833,356758.625
2834,375937.6875
2835,354220.03
2836,361538.5925
2837,311932.835
2838,299238.5575
2839,364926.345
2840,319583.9925
2841,383389.8075
2842,405254.44
2843,308281.115
2844,276628.67
2845,277994.9475
2846,368771.81
2847,354690.885
2848,377069.755
2849,359058.675
2850,386522.1725
2851,368147.0325
2852,362101.1125
2853,401778.2325
2854,341276.9925
2855,352404.0375
2856,367391.0275
2857,369533.005
2858,353423.8725
2859,305397.54
2860,256978.6675
2861,296597.8525
2862,387429.14
2863,285250.1675
2864,384403.945
2865,293221.13
2866,332495.415
2867,302288.68
2868,284688.88
2869,291399.385
2870,302039.55
2871,241889.0525
2872,247533.22
2873,291181.3675
2874,319143.1
2875,298248.9625
2876,344640.58
2877,323098.3525
2878,328165.115
2879,317974.8375
2880,296313.5525
2881,322803.0075
2882,347399.23
2883,341612.5575
2884,340555.04
2885,342956.7575
2886,340506.8625
2887,269156.145
2888,333854.8875
2889,223399.015
2890,272113.1175
2891,301402.8625
2892,199932.15
2893,263996.285
2894,251640.675
2895,363428.2325
2896,359577.005
2897,332161.4025
2898,256926.7925
2899,341040.02
2900,278813.6075
2901,314119.975
2902,343140.36
2903,357429.6675
2904,356659.3575
2905,248149.2225
2906,293776.6575
2907,335886.975
2908,299430.49
2909,268630.1975
2910,254177.75
2911,296458.4125
2912,314286.66
2913,303978.13
2914,256316.5325
2915,253308.9525
2916,304853.4225
2917,298104.9925
2918,272496.425
2919,349401.87
