Id,SalePrice
1705,251927.1586
1706,364942.5427
1707,218597.2215
1708,203517.1038
1709,251457.0317
1710,222926.4994
1711,276702.6275
1712,248651.2572
1713,270544.5703
1714,215257.3812
1715,208894.0183
1716,176862.2696
1717,181217.7379
1718,136883.0673
1719,215098.258
1720,233006.3401
1721,161754.2233
1722,123035.6518
1723,156772.5645
1724,210781.5375
1725,241896.8698
1726,194152.3989
1727,168081.6538
1728,181531.0393
1729,175866.1381
1730,159071.8074
1731,124983.2302
1732,131160.2966
1733,117337.4444
1734,124329.8956
1735,132752.266
1736,110593.64
1737,277700.8922
1738,247776.7782
1739,256100.868
1740,212836.4017
1741,188735.601
1742,172679.904
1743,183930.9991
1744,315366.2619
1745,217314.7685
1746,207502.918
1747,211530.7746
1748,217231.5187
1749,150060.7159
1750,129431.7526
1751,229943.4515
1752,116611.3072
1753,150531.2483
1754,194163.9706
1755,161010.6627
1756,138595.7762
1757,125002.101
1758,152441.8808
1759,167266.8077
1760,165659.7781
1761,148983.1356
1762,188406.1858
1763,182006.2667
1764,122022.7337
1765,170705.4962
1766,186370.536
1767,214568.4851
1768,142961.8745
1769,167376.9178
1770,158556.2366
1771,129008.2434
1772,135743.1671
1773,127366.4987
1774,147929.3965
1775,149866.8066
1776,136689.2405
1777,117200.0757
1778,143588.3126
1779,137812.8314
1780,166489.9258
1781,132485.5354
1782,89665.1128
1783,145690.0935
1784,106743.2753
1785,136388.0712
1786,149536.5242
1787,168202.5425
1788,63740.18845
1789,109884.7616
1790,84191.80269
1791,192355.6658
1792,156434.1694
1793,138924.7384
1794,162608.2469
1795,138197.4813
1796,142540.3172
1797,125544.3851
1798,129571.0928
1799,112081.8404
1800,131237.4512
1801,123283.7369
1802,132702.5758
1803,155887.1257
1804,138980.421
1805,139447.2363
1806,124666.8931
1807,149388.2479
1808,127423.208
1809,127405.8905
1810,145462.785
1811,99367.95268
1812,109107.4325
1813,124633.9542
1814,105547.4759
1815,59137.26076
1816,102951.1389
1817,125255.9623
1818,157267.5348
1819,130233.078
1820,65229.89485
1821,121909.0327
1822,160056.6465
1823,55206.27086
1824,140337.7086
1825,143681.8323
1826,106272.4423
1827,104330.3715
1828,135610.3264
1829,141810.1778
1830,143561.7879
1831,145896.2163
1832,97935.50352
1833,146875.552
1834,125360.9889
1835,113502.4709
1836,124583.4827
1837,97710.08089
1838,120918.0045
1839,106914.8154
1840,165452.8563
1841,133774.9562
1842,99428.28789
1843,135699.6393
1844,158169.5288
1845,144976.8693
1846,154036.9241
1847,169640.9259
1848,58299.82657
1849,129967.5001
1850,122024.1909
1851,148561.0558
1852,129177.8464
1853,134403.6221
1854,164902.5899
1855,161670.4074
1856,224910.6575
1857,156266.155
1858,140640.8244
1859,117670.8914
1860,152705.9443
1861,117295.7758
1862,298588.6621
1863,285174.7035
1864,285177.8775
1865,347107.4593
1866,334645.102
1867,223963.3615
1868,284987.1396
1869,206467.8515
1870,226039.3806
1871,264910.8824
1872,178039.5702
1873,240830.7829
1874,146663.9749
1875,192908.6588
1876,197840.1591
1877,210932.5019
1878,211050.5355
1879,135840.0804
1880,134986.6076
1881,243488.0037
1882,242273.5674
1883,190970.4093
1884,204305.1798
1885,236076.9407
1886,281959.4718
1887,217004.3505
1888,259582.7856
1889,172740.6479
1890,117098.3961
1891,130541.4903
1892,102735.3439
1893,128418.4921
1894,128526.2905
1895,134384.7599
1896,125020.7433
1897,118289.7123
1898,110204.8374
1899,158154.1136
1900,152551.0435
1901,180093.7503
1902,152276.6206
1903,215070.1042
1904,145468.1351
1905,191150.9349
1906,153972.2022
1907,197948.4199
1908,113212.8695
1909,140793.2554
1910,123478.9891
1911,211435.7982
1912,294730.1611
1913,156980.3366
1914,70672.12331
1915,342694.0727
1916,69096.73368
1917,243042.0602
1918,136690.9663
1919,165849.9318
1920,164062.4927
1921,371015.5855
1922,325635.7414
1923,214590.9421
1924,224231.0784
1925,207649.2755
1926,358611.2398
1927,130977.0561
1928,167827.055
1929,121072.9364
1930,129217.4105
1931,135125.1154
1932,132593.763
1933,195526.8428
1934,176450.8364
1935,174943.5576
1936,191294.2374
1937,182956.7601
1938,176413.3512
1939,259621.5057
1940,195673.4378
1941,168676.6452
1942,184371.0765
1943,221199.6022
1944,356673.3794
1945,383489.5976
1946,140695.7281
1947,291347.2602
1948,165468.5335
1949,246600.7743
1950,184053.9044
1951,248717.8696
1952,211768.3828
1953,174957.0935
1954,183457.6202
1955,133138.3475
1956,273724.9628
1957,157291.2443
1958,283289.0505
1959,145919.0725
1960,111432.2305
1961,132034.0975
1962,90523.54272
1963,99364.0679
1964,107357.2549
1965,148029.9388
1966,142850.6741
1967,301566.0174
1968,396399.6248
1969,369590.2924
1970,405076.9648
1971,409458.5361
1972,355699.2749
1973,292584.363
1974,335891.1885
1975,434952.1019
1976,275452.8195
1977,333501.983
1978,340370.7366
1979,323384.3952
1980,193523.1487
1981,335174.0283
1982,233735.0923
1983,219257.5742
1984,175155.1904
1985,226506.347
1986,208714.356
1987,188248.2426
1988,177235.7997
1989,191610.8784
1990,217271.3307
1991,228097.166
1992,215272.9311
1993,172793.4505
1994,228832.9303
1995,180334.9783
1996,257995.7125
1997,327335.0152
1998,308761.7368
1999,290286.8762
2000,307011.3865
2001,293251.439
2002,246650.2457
2003,247847.6283
2004,279331.8072
2005,230778.5182
2006,218602.5895
2007,245723.511
2008,222393.0779
2009,209697.5165
2010,200526.6977
2011,142009.9364
2012,182807.5785
2013,186618.1006
2014,192464.4357
2015,216655.3308
2016,201640.8605
2017,200901.5441
2018,124974.1468
2019,131337.2774
2020,96358.36131
2021,110429.6132
2022,183919.8466
2023,141570.2637
2024,277586.0092
2025,335376.8417
2026,179861.5678
2027,159544.8557
2028,148723.7899
2029,174013.5464
2030,270810.1074
2031,230398.214
2032,257260.8341
2033,253839.0778
2034,176021.1047
2035,212373.0086
2036,196579.2744
2037,207483.9713
2038,291412.9337
2039,225375.2727
2040,291010.7525
2041,273867.8323
2042,204416.9455
2043,170491.8742
2044,171783.8417
2045,210094.687
2046,148170.281
2047,139846.452
2048,142020.3828
2049,137805.2
2050,167983.9642
2051,113819.5704
2052,133000.743
2053,148183.5194
2054,91962.49697
2055,162518.6973
2056,146264.9535
2057,116110.6404
2058,214001.0856
2059,135702.9923
2060,168997.0253
2061,165735.7543
2062,128130.3342
2063,125532.0942
2064,139765.0797
2065,120822.5522
2066,172415.82
2067,139489.3668
2068,142920.1892
2069,89175.70999
2070,112010.5169
2071,102286.9903
2072,144777.0811
2073,131061.8988
2074,165048.5993
2075,152411.183
2076,124176.6072
2077,148722.7129
2078,128115.3015
2079,136601.855
2080,113744.8636
2081,124117.356
2082,134862.2683
2083,149790.7538
2084,109323.5571
2085,116651.7316
2086,120981.4275
2087,114615.7636
2088,96792.99288
2089,87354.4654
2090,129025.1408
2091,109165.6908
2092,134116.2288
2093,130701.5798
2094,116354.018
2095,149317.142
2096,90468.8609
2097,102485.1445
2098,145720.3964
2099,55140.55499
2100,89266.25768
2101,118824.1079
2102,127984.8932
2103,102859.6199
2104,135992.1726
2105,136307.8785
2106,66371.99748
2107,189188.4413
2108,122456.6496
2109,108570.1212
2110,120093.3027
2111,136158.5865
2112,144202.3633
2113,116987.2839
2114,106746.6821
2115,155796.2699
2116,118997.5756
2117,147643.71
2118,130968.1389
2119,115530.2396
2120,116464.4063
2121,107091.4072
2122,115492.2427
2123,101963.6672
2124,167685.4727
2125,131464.2964
2126,158776.0556
2127,167535.35
2128,135924.4894
2129,86723.6651
2130,132723.2069
2131,142822.4327
2132,110872.7176
2133,123894.5616
2134,123639.1578
2135,104580.678
2136,80695.17954
2137,112674.9198
2138,131971.1038
2139,146823.7954
2140,138410.9117
2141,165795.4291
2142,134786.5583
2143,149871.8715
2144,116328.9084
2145,138039.5275
2146,168330.1878
2147,153737.8507
2148,144672.692
2149,145430.106
2150,228920.4889
2151,120680.4872
2152,166791.5135
2153,175984.0267
2154,101655.9742
2155,137422.7085
2156,244540.377
2157,230217.8103
2158,244698.7418
2159,213183.8994
2160,180470.9782
2161,238086.4841
2162,361028.3849
2163,344295.6163
2164,254179.953
2165,198133.2488
2166,157851.7925
2167,211387.5319
2168,193578.5649
2169,196735.017
2170,216034.9856
2171,154238.3724
2172,140032.4944
2173,186382.8333
2174,219536.6805
2175,268504.3388
2176,311092.6142
2177,244516.9074
2178,215617.886
2179,139705.8426
2180,215453.1111
2181,200542.1724
2182,223873.6399
2183,194447.3985
2184,123886.8496
2185,124667.4078
2186,139807.6435
2187,154065.845
2188,157791.8758
2189,260867.5477
2190,86550.84631
2191,79351.37967
2192,92172.37931
2193,116597.536
2194,106452.9611
2195,107721.1919
2196,109974.8359
2197,117923.4897
2198,154358.1491
2199,179778.4355
2200,145309.5798
2201,147023.4054
2202,196157.9475
2203,151957.3637
2204,178491.203
2205,119216.0449
2206,143216.0798
2207,218081.0108
2208,238897.9882
2209,218840.0214
2210,130095.5631
2211,118455.1193
2212,117388.0743
2213,108257.4377
2214,143957.2413
2215,102343.1515
2216,144367.1032
2217,71665.50261
2218,78026.00309
2219,78039.09369
2220,64614.72469
2221,345407.1135
2222,293424.004
2223,288800.6683
2224,214686.0918
2225,139971.7436
2226,182869.3826
2227,202907.7944
2228,280839.2577
2229,236040.5404
2230,158585.4007
2231,219324.3183
2232,185442.094
2233,187669.9567
2234,248583.337
2235,231383.1544
2236,246899.9631
2237,305959.9709
2238,207836.8125
2239,96781.99363
2240,158453.9713
2241,152841.7406
2242,128745.3633
2243,128435.5914
2244,106356.6857
2245,112153.6389
2246,141309.269
2247,125994.1751
2248,124909.0548
2249,119789.0712
2250,125119.7837
2251,115377.7988
2252,176831.4763
2253,164093.2164
2254,182554.3089
2255,184521.7064
2256,177569.6657
2257,205626.8924
2258,164384.6963
2259,177521.7121
2260,154708.9167
2261,210754.1511
2262,217427.5628
2263,366787.5848
2264,397510.6549
2265,157966.6172
2266,298367.4966
2267,333611.6359
2268,381775.6176
2269,159545.2613
2270,190789.2678
2271,215081.5836
2272,200543.8257
2273,164591.8772
2274,179742.7777
2275,158232.5008
2276,181674.4853
2277,177088.3158
2278,152889.1106
2279,131097.1363
2280,111394.4684
2281,170012.7759
2282,184504.9514
2283,102698.8892
2284,123222.9956
2285,142055.4006
2286,126812.2877
2287,363481.3806
2288,284417.8562
2289,325304.3863
2290,407288.2721
2291,343719.1371
2292,401743.4705
2293,424076.8555
2294,387248.2724
2295,426884.8683
2296,251489.0625
2297,349888.6599
2298,356342.5344
2299,352543.7435
2300,317400.1156
2301,331039.7561
2302,250277.2882
2303,247787.6765
2304,244949.8743
2305,198771.4177
2306,195174.8908
2307,205975.5525
2308,233163.1412
2309,292143.0717
2310,229800.6711
2311,204572.6677
2312,181412.6821
2313,172160.0171
2314,179220.8828
2315,178579.0197
2316,205271.103
2317,188410.0102
2318,185721.9384
2319,184635.713
2320,183649.7904
2321,240901.4317
2322,184322.1009
2323,192262.2057
2324,190232.369
2325,209562.0062
2326,179780.9644
2327,209559.917
2328,221472.6341
2329,186023.102
2330,177115.6921
2331,329081.317
2332,355592.3094
2333,306440.3381
2334,271291.414
2335,288116.0428
2336,300496.3385
2337,188774.8772
2338,250643.7424
2339,227721.2445
2340,374307.1936
2341,212288.5099
2342,234373.918
2343,225936.9834
2344,225903.847
2345,225552.8995
2346,213338.5744
2347,196207.1297
2348,241338.3994
2349,190988.0711
2350,313495.4033
2351,266908.1785
2352,243754.6118
2353,263941.5586
2354,140781.9583
2355,149816.2166
2356,156309.0163
2357,197381.1187
2358,204348.1846
2359,127628.7131
2360,122279.0516
2361,145142.4156
2362,246151.5627
2363,152087.2207
2364,166875.7544
2365,219749.6156
2366,198712.7225
2367,223114.5082
2368,210968.7997
2369,214780.6189
2370,174008.7965
2371,168423.4098
2372,193070.3756
2373,270664.6107
2374,291919.7313
2375,248935.8842
2376,266373.0604
2377,293925.6357
2378,158743.0677
2379,196986.4427
2380,142508.4738
2381,164000.4141
2382,206585.8679
2383,198514.3133
2384,235033.4156
2385,166075.7099
2386,135910.9137
2387,134164.2754
2388,112314.9168
2389,130011.3153
2390,161761.299
2391,146780.5044
2392,117154.1557
2393,168580.0379
2394,147906.1108
2395,204333.6454
2396,142908.9239
2397,201910.419
2398,129171.9269
2399,66584.51996
2400,72833.03898
2401,122371.7391
2402,143666.6002
2403,140104.0896
2404,154051.1708
2405,154956.3614
2406,140266.5417
2407,134107.141
2408,149282.371
2409,124204.5286
2410,164104.5152
2411,118724.0487
2412,152773.7967
2413,133006.4015
2414,156635.1528
2415,137455.7405
2416,133075.0956
2417,137736.4778
2418,132964.7794
2419,131787.3616
2420,126854.2198
2421,151782.1437
2422,110023.0682
2423,128418.3255
2424,144768.9889
2425,217675.1893
2426,139150.6205
2427,139456.5421
2428,179306.2209
2429,111636.0286
2430,134591.1426
2431,109847.148
2432,151692.7956
2433,150317.5825
2434,143160.2189
2435,154743.7471
2436,114853.9988
2437,108167.3397
2438,120263.3893
2439,102328.8131
2440,128789.7098
2441,96613.07141
2442,101229.2568
2443,131531.9351
2444,126872.3079
2445,94736.95186
2446,138228.0314
2447,189959.2193
2448,137325.591
2449,118416.0708
2450,156088.2825
2451,120342.629
2452,189668.7642
2453,101506.2781
2454,118785.7329
2455,128529.0948
2456,123148.271
2457,139355.2483
2458,133860.4748
2459,111168.2875
2460,147004.9326
2461,131211.4485
2462,131378.6943
2463,131905.7259
2464,169241.1963
2465,137953.2894
2466,124824.3739
2467,135835.3216
2468,95393.73862
2469,89405.79265
2470,187941.4385
2471,197595.2394
2472,162380.3346
2473,119252.9689
2474,84473.37663
2475,200938.8613
2476,113877.5212
2477,115929.0509
2478,153772.9853
2479,108295.2143
2480,152748.6705
2481,127280.3493
2482,126296.5806
2483,113623.6242
2484,130845.7363
2485,131769.3161
2486,156828.5783
2487,193502.9355
2488,160032.8492
2489,156858.2696
2490,146280.0778
2491,102006.3899
2492,194006.3275
2493,159678.5137
2494,152175.0487
2495,88210.35252
2496,225712.8256
2497,148008.9097
2498,115215.1285
2499,91755.26031
2500,124513.9181
2501,136348.1788
2502,136070.3282
2503,101532.0033
2504,189615.5905
2505,227790.1655
2506,252276.9439
2507,291452.2193
2508,250362.2551
2509,221605.8986
2510,222061.679
2511,179812.3854
2512,211936.3907
2513,227654.3575
2514,247068.8996
2515,154718.1952
2516,179184.4024
2517,147393.2834
2518,156546.2701
2519,242151.7104
2520,223759.0384
2521,189578.6717
2522,221521.6327
2523,118805.5204
2524,141999.0427
2525,142747.2724
2526,146715.0792
2527,126380.5243
2528,135437.0015
2529,154447.1564
2530,131867.8055
2531,247243.601
2532,221805.893
2533,200942.7511
2534,237328.9562
2535,265995.2935
2536,219033.8841
2537,243032.2568
2538,182924.3231
2539,192444.6305
2540,183016.9422
2541,180825.759
2542,170712.1365
2543,119637.306
2544,120845.8131
2545,136766.3769
2546,133249.5914
2547,135908.3583
2548,163749.0286
2549,158679.4719
2550,398006.7623
2551,141731.3864
2552,127140.9794
2553,85221.66755
2554,107191.9778
2555,109641.812
2556,102255.7995
2557,107186.0099
2558,166036.1971
2559,142069.4001
2560,158271.4657
2561,146865.6297
2562,147391.7191
2563,150380.7481
2564,195570.8418
2565,165396.0529
2566,159151.0843
2567,138403.6508
2568,196394.8897
2569,214911.8363
2570,122688.2991
2571,194607.0578
2572,158750.9195
2573,206720.9981
2574,266242.942
2575,135992.6699
2576,126800.9442
2577,158668.3835
2578,82578.89734
2579,61039.97467
2580,114219.03
2581,121451.1094
2582,123400.7784
2583,277572.8767
2584,162062.5349
2585,200747.2504
2586,210868.7103
2587,195948.9172
2588,134033.3127
2589,147049.3143
2590,211951.1338
2591,215178.8808
2592,210449.0798
2593,261542.3698
2594,180010.8238
2595,212653.5742
2596,290817.5057
2597,199286.823
2598,273086.647
2599,325383.996
2600,178600.4146
2601,146126.1193
2602,82119.46136
2603,98910.59615
2604,91122.98988
2605,81154.96425
2606,150276.3914
2607,201622.0047
2608,194000.7071
2609,170137.1841
2610,111989.4736
2611,130121.1053
2612,157240.4283
2613,128313.9973
2614,123762.7729
2615,162415.8502
2616,154087.6322
2617,185651.839
2618,203634.6923
2619,199079.1755
2620,188357.648
2621,178480.1678
2622,179915.4236
2623,230767.3382
2624,293698.5055
2625,277783.7855
2626,171879.1043
2627,171098.9566
2628,419988.7824
2629,465528.5051
2630,361085.6468
2631,430290.0318
2632,395094.8131
2633,302222.2765
2634,392681.4981
2635,155815.87
2636,185009.71
2637,190390.422
2638,247192.8126
2639,184902.6588
2640,151416.6907
2641,106539.5975
2642,189009.7784
2643,106967.8188
2644,125244.4152
2645,104923.7941
2646,91089.42975
2647,104058.9653
2648,139735.5875
2649,153001.3848
2650,137515.5331
2651,146725.2712
2652,390351.7798
2653,253409.8551
2654,276891.3418
2655,387385.6368
2656,334101.582
2657,331174.7894
2658,308535.6391
2659,314368.3764
2660,362064.5945
2661,331960.2959
2662,365540.4354
2663,273941.9716
2664,289234.4841
2665,327649.4371
2666,287378.1885
2667,173071.6124
2668,181050.0039
2669,184737.066
2670,277084.9711
2671,184892.6547
2672,197807.0619
2673,201987.2771
2674,200215.5883
2675,182786.6494
2676,192129.817
2677,193070.0166
2678,248315.0752
2679,278291.3189
2680,288944.2721
2681,373411.5891
2682,312207.9187
2683,464553.2149
2684,317114.3825
2685,316815.6768
2686,250300.2347
2687,292786.7304
2688,216679.2937
2689,209165.3591
2690,366478.5356
2691,194395.5614
2692,145395.6799
2693,203659.6197
2694,134722.5597
2695,198977.6303
2696,188870.0396
2697,190343.6998
2698,209015.1822
2699,174730.7664
2700,158570.9058
2701,159829.9089
2702,122578.8401
2703,132075.554
2704,141670.5689
2705,119156.575
2706,112802.9631
2707,126286.9272
2708,132385.4276
2709,109611.3076
2710,129586.1676
2711,274723.4475
2712,364528.7636
2713,168249.59
2714,146851.6764
2715,168407.1738
2716,151787.1811
2717,195075.5775
2718,222218.4437
2719,146752.9953
2720,179514.492
2721,133359.8806
2722,161537.006
2723,146602.8776
2724,125819.596
2725,132130.32
2726,134758.7501
2727,171325.6666
2728,182447.8994
2729,151450.0744
2730,145235.6815
2731,134090.4942
2732,132722.4749
2733,155393.4282
2734,145810.4661
2735,134303.3839
2736,139375.9401
2737,120066.4638
2738,133940.9009
2739,148546.7455
2740,143211.1931
2741,146644.1282
2742,160310.4538
2743,149951.9855
2744,158606.3632
2745,143796.31
2746,132624.6863
2747,159838.6272
2748,123908.5451
2749,137325.652
2750,123613.0749
2751,136925.6696
2752,210420.1139
2753,152745.5768
2754,223785.7453
2755,136135.9322
2756,96267.94112
2757,82171.24404
2758,96556.67666
2759,167825.2896
2760,137826.4026
2761,135312.1342
2762,136393.0704
2763,181692.1222
2764,169063.4188
2765,249745.3379
2766,130931.8061
2767,90240.81537
2768,132065.6816
2769,140573.2597
2770,142852.2264
2771,110162.8763
2772,106874.7648
2773,175462.5807
2774,142299.4608
2775,121506.2022
2776,143953.7413
2777,148929.1417
2778,115776.3311
2779,140592.7807
2780,101887.6514
2781,93910.6904
2782,100828.2783
2783,107805.4299
2784,128025.9657
2785,148943.9071
2786,72657.39017
2787,121902.9061
2788,82199.64359
2789,167050.339
2790,104013.899
2791,114421.9111
2792,73043.90038
2793,151664.8444
2794,106551.1354
2795,121100.3244
2796,105518.8255
2797,178854.8721
2798,123210.8443
2799,109503.7694
2800,77482.77219
2801,115059.2298
2802,131716.6747
2803,152075.6937
2804,140784.9509
2805,105288.141
2806,86683.86147
2807,160494.8507
2808,153857.927
2809,125722.0149
2810,131984.7152
2811,165178.4544
2812,167544.1242
2813,164269.9724
2814,156532.9755
2815,112007.9183
2816,212868.4126
2817,158924.4796
2818,129199.0728
2819,187578.9185
2820,138221.8091
2821,114710.5742
2822,186233.8481
2823,274097.9913
2824,172926.2242
2825,156199.82
2826,133621.8812
2827,132049.295
2828,240723.4572
2829,209111.632
2830,226602.8027
2831,189297.8054
2832,237842.874
2833,310214.006
2834,221046.6501
2835,223301.0539
2836,196948.247
2837,161978.038
2838,144580.7809
2839,176580.7602
2840,199286.2125
2841,202626.7419
2842,227321.6212
2843,151144.0621
2844,165175.1452
2845,123287.3866
2846,210376.1074
2847,215449.583
2848,200845.6577
2849,204147.7762
2850,274861.5134
2851,214418.7806
2852,225849.7825
2853,232234.9557
2854,141094.5672
2855,199746.0133
2856,200988.7288
2857,189348.7844
2858,203366.3671
2859,113310.0695
2860,128902.8317
2861,120199.1359
2862,194618.358
2863,135696.8832
2864,242264.4372
2865,138234.3377
2866,133621.9192
2867,96491.29501
2868,103376.6635
2869,105611.6325
2870,130447.3931
2871,91622.75354
2872,48544.06466
2873,97617.76318
2874,140520.013
2875,109580.002
2876,159495.3374
2877,149282.7629
2878,160466.6731
2879,129535.8696
2880,109170.6911
2881,145230.3661
2882,178204.961
2883,188142.183
2884,193125.5933
2885,181205.3349
2886,219328.9001
2887,107740.0318
2888,141745.955
2889,57933.79563
2890,87763.64309
2891,140754.5499
2892,52166.27978
2893,90832.91213
2894,54635.54421
2895,329982.8924
2896,291934.5786
2897,216748.7973
2898,148631.4102
2899,217315.5763
2900,157923.5324
2901,200592.3627
2902,187942.3749
2903,317440.228
2904,340232.2584
2905,92023.84664
2906,204217.9719
2907,115131.5253
2908,128171.529
2909,148529.2937
2910,81936.56763
2911,80141.92199
2912,159242.4631
2913,81187.63314
2914,79870.09342
2915,86162.39647
2916,83649.58317
2917,160861.7801
2918,107738.6179
2919,228714.4841
